LocalId,GlobalId,Age,Gender,Region,CityCode,TotalSpent,TotalPur,FirstPur,LastPur,NovelPur,ChildPur,YouthPur,CookPur,DiyPur,RefPur,ArtPur,GeogPur,ProvCook,ProvAtlas,ProvArt,RelPur,ProvPur
3073,25440,29,0,NE,K,300,3,1380060000.0,8,2,0,0,0,0,0,0,0,2,0,0,2,No
3074,25443,61,0,NE,K,203,8,1316037600.0,14,4,1,0,2,1,0,0,0,1,0,0,1,No
3075,25447,59,0,SW,H,333,13,1238022000.0,18,2,0,1,4,2,3,2,1,0,0,0,3,No
3076,25454,24,0,SW,P,129,5,1362610800.0,10,3,0,1,0,0,0,2,0,0,0,0,2,No
3077,25459,60,1,SE,C,271,3,1383865200.0,6,2,0,0,0,0,0,0,0,0,0,0,0,No
3078,25469,37,1,NE,E,97,3,1359241200.0,12,1,0,0,1,0,0,0,0,0,0,0,0,No
3079,25474,55,0,SW,M,298,4,1378245600.0,2,2,0,0,0,0,0,0,2,0,0,0,2,No
3080,25482,62,0,NE,J,379,11,1310767200.0,10,4,0,0,1,0,1,2,3,0,1,0,6,No
3081,25491,43,0,NE,Q,149,2,1337896800.0,22,0,0,0,1,0,1,0,1,0,0,0,1,No
3082,25495,46,0,SE,B,292,4,1384124400.0,2,2,0,0,0,0,0,1,0,0,0,0,1,No
3083,25498,62,0,SE,B,265,9,1306101600.0,16,4,1,2,1,1,0,0,0,0,0,1,1,No
3084,25499,58,1,NE,I,270,4,1383778800.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
3085,25502,15,1,NW,L,442,16,1167606000.0,26,4,1,1,3,3,1,0,1,0,0,1,2,No
3086,25503,56,1,SW,O,232,9,1280095200.0,12,3,2,0,1,1,0,0,2,1,0,0,3,No
3087,25511,55,1,SW,M,49,3,1372802400.0,2,1,0,0,0,0,0,0,0,0,0,0,0,No
3089,25522,49,0,SE,C,234,3,1321052400.0,30,2,1,0,0,0,0,1,0,1,0,0,2,No
3090,25526,50,0,NE,J,188,4,1373234400.0,8,2,0,0,0,0,0,0,0,0,0,0,0,No
3092,25542,61,1,SE,C,95,4,1300316400.0,34,2,1,0,0,0,0,0,1,0,0,0,1,No
3093,25564,63,0,SE,A,308,9,1278194400.0,8,2,1,1,1,1,0,0,0,0,0,0,0,No
3094,25565,45,0,SW,P,342,17,1231455600.0,8,6,1,0,2,4,0,0,1,0,0,0,1,No
3095,25566,65,0,SW,N,290,13,1280008800.0,14,4,2,1,3,0,1,0,0,0,1,0,1,No
3096,25579,15,1,NE,K,216,2,1369000800.0,12,1,0,0,0,0,0,0,1,0,0,0,1,Yes
3097,25580,36,0,SW,G,205,11,1280268000.0,6,4,0,1,2,0,0,3,1,0,0,0,4,No
3098,25590,18,0,NE,S,114,4,1326322800.0,28,3,0,0,1,0,0,3,0,0,0,0,3,No
3099,25600,33,0,SE,C,85,4,1279836000.0,24,0,0,0,0,0,0,0,0,0,0,0,0,No
3100,25604,63,0,SE,R,315,6,1327359600.0,22,4,0,1,0,1,0,0,2,2,0,0,4,No
3101,25606,56,1,SW,O,314,2,1374789600.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
3102,25608,62,0,NE,F,88,2,1368482400.0,8,0,0,0,0,0,0,0,0,0,0,0,0,No
3103,25614,20,0,NE,D,360,12,1243029600.0,12,4,1,0,4,1,0,1,0,1,0,0,2,No
3104,25627,55,1,SW,G,262,1,1330902000.0,26,0,0,0,0,0,0,0,0,0,0,0,0,No
3106,25661,64,0,NE,E,216,6,1362783600.0,8,4,1,0,0,0,0,0,1,0,0,0,1,No
3107,25664,56,0,SW,N,209,16,1157061600.0,34,6,4,0,3,0,1,0,1,0,0,0,1,No
3108,25674,51,1,NE,S,275,2,1368309600.0,12,1,0,0,0,0,0,0,0,0,0,0,0,No
3110,25688,51,1,SW,M,275,5,1310248800.0,24,2,1,0,0,0,1,0,0,0,0,0,0,No
3111,25693,40,1,SW,G,119,2,1357945200.0,16,1,0,0,0,1,0,0,0,0,0,0,0,No
3112,25698,67,0,NE,Q,175,3,1362870000.0,14,2,0,0,1,0,0,0,2,0,0,0,2,No
3113,25721,67,0,SW,H,32,3,1373061600.0,8,1,0,0,0,0,0,0,0,0,0,0,0,No
3114,25724,68,0,NE,Q,218,6,1320966000.0,16,3,1,1,1,0,0,0,0,0,0,0,0,No
3115,25733,54,1,NE,S,74,4,1322434800.0,30,3,0,1,0,0,0,2,0,0,0,0,2,No
3117,25735,57,0,SE,C,398,8,1347141600.0,2,1,1,0,1,0,0,1,0,0,0,0,1,No
3118,25740,52,1,SW,H,31,4,1364252400.0,14,3,1,0,0,0,0,2,0,0,0,0,2,No
3119,25751,25,0,NW,L,167,1,1389394800.0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
3120,25752,55,0,NE,Q,479,15,1193958000.0,18,3,0,0,4,2,2,0,1,0,0,0,1,No
3121,25755,61,0,SW,H,58,2,1379714400.0,6,0,0,0,0,0,0,0,0,0,0,0,0,No
3122,25777,66,1,NE,Q,217,5,1357686000.0,12,3,0,0,1,0,0,0,0,0,0,0,0,No
3123,25778,58,0,SE,R,295,4,1358722800.0,16,3,0,0,0,0,0,0,2,0,0,0,2,No
3125,25789,30,1,SW,P,312,1,1372716000.0,10,0,0,0,0,0,0,0,1,0,0,0,1,No
3126,25821,54,0,NE,D,210,3,1374012000.0,8,1,0,0,0,0,0,0,1,0,0,0,1,No
3127,25823,32,0,NE,Q,85,4,1351983600.0,18,3,0,0,0,0,0,0,0,0,0,0,0,No
3128,25824,56,0,SE,B,45,4,1352674800.0,18,3,0,0,0,0,0,1,0,0,0,0,1,No
3129,25828,66,0,SW,P,267,7,1341180000.0,14,5,2,0,0,0,0,0,0,0,0,0,0,Yes
3130,25834,56,1,SE,R,138,5,1336600800.0,16,3,0,0,0,1,0,0,0,0,0,0,0,No
3131,25857,29,0,SW,N,431,17,1216936800.0,14,6,1,3,4,1,0,0,3,0,0,0,3,No
3132,25875,54,0,SE,R,145,4,1358636400.0,12,2,0,0,0,0,1,1,0,0,0,0,1,No
3133,25881,53,1,SW,M,186,12,1300057200.0,8,4,2,1,1,1,0,0,2,0,0,0,2,Yes
3134,25897,33,0,NE,I,212,7,1341525600.0,14,3,2,0,0,2,0,2,0,0,0,1,3,Yes
3135,25898,49,0,NE,E,30,3,1390604400.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
3136,25904,22,1,NE,I,100,4,1379282400.0,8,3,0,0,0,0,0,1,0,0,0,0,1,No
3137,25911,18,0,SW,H,392,12,1278626400.0,8,3,3,1,2,1,0,0,0,0,0,0,0,No
3138,25917,63,0,SE,B,215,3,1378936800.0,2,1,0,0,0,0,0,0,0,0,0,0,0,No
3139,25919,35,0,SW,H,127,6,1342821600.0,14,4,2,0,0,0,0,0,0,0,0,1,1,No
3140,25923,33,1,NE,E,162,13,1310335200.0,12,3,2,0,1,2,1,0,0,0,1,0,1,No
3141,25930,56,0,SE,R,223,7,1368741600.0,2,2,0,0,0,0,0,1,0,0,0,0,1,No
3142,25935,24,1,SE,C,100,8,1273183200.0,16,2,0,1,1,0,1,0,0,1,0,0,1,No
3143,25940,19,0,NW,L,71,2,1304546400.0,36,1,0,0,0,0,0,0,0,0,0,0,0,No
3144,25942,45,0,NE,E,49,2,1372888800.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3145,25947,22,0,NE,J,260,4,1347573600.0,14,2,1,0,1,0,0,0,0,0,0,0,0,No
3146,25948,40,1,SE,A,58,4,1374271200.0,10,3,0,0,0,0,0,2,0,0,0,0,2,No
3147,25952,39,0,NE,I,282,3,1357513200.0,8,1,0,1,0,0,0,0,1,0,0,0,1,No
3148,25972,21,0,SE,A,139,2,1321484400.0,28,0,1,1,0,0,0,0,0,0,0,0,0,No
3149,25979,25,0,SW,O,130,3,1322262000.0,30,2,0,0,0,0,0,0,1,0,0,0,1,No
3150,25980,58,0,SW,N,145,8,1337378400.0,12,4,2,0,1,0,0,0,0,0,0,0,0,No
3151,25997,38,0,NE,F,188,3,1369346400.0,12,2,0,0,0,0,0,1,0,0,0,0,1,No
3152,25999,60,0,NE,E,116,4,1326150000.0,28,3,1,0,0,0,0,0,0,0,0,0,0,No
3153,26015,53,0,SW,H,208,1,1367618400.0,12,0,0,0,0,0,0,0,0,0,0,0,0,No
3154,26033,28,0,SE,A,221,1,1385247600.0,6,0,0,0,0,0,0,0,0,1,0,0,1,No
3155,26038,64,1,SW,M,332,10,1353193200.0,4,3,1,0,1,0,0,0,0,0,0,0,0,No
3156,26049,72,0,SE,C,107,2,1358290800.0,16,1,0,0,0,1,0,1,0,0,0,0,1,No
3157,26051,69,0,SE,B,161,2,1373839200.0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
3158,26052,50,0,SW,P,418,14,1236726000.0,8,5,2,0,2,4,0,0,1,3,0,0,4,No
3159,26058,63,1,NE,S,347,8,1294009200.0,10,2,0,1,1,0,0,0,0,0,0,0,0,No
3160,26059,55,0,NE,E,427,15,1258585200.0,20,5,5,0,2,0,0,0,3,0,1,0,4,No
3161,26063,16,1,NW,L,89,5,1326495600.0,16,2,0,0,1,1,0,0,0,0,0,0,0,No
3162,26068,54,1,NE,K,19,3,1358636400.0,16,2,1,0,0,0,0,0,0,0,0,0,0,No
3163,26072,59,0,SW,O,119,3,1341871200.0,14,1,1,0,0,0,0,0,0,1,0,1,2,No
3164,26081,15,1,SW,H,133,9,1299106800.0,12,4,0,1,2,1,0,0,0,0,0,0,0,No
3165,26084,56,0,NE,Q,114,9,1306188000.0,6,2,2,0,3,1,0,1,0,1,0,0,2,No
3166,26094,58,0,NE,I,308,1,1372629600.0,10,0,0,0,0,0,0,0,0,0,0,0,0,No
3167,26096,22,0,SE,B,144,3,1390863600.0,4,2,0,0,0,0,0,0,1,0,0,0,1,No
3168,26101,61,0,SE,B,173,17,1226876400.0,14,6,6,0,1,0,0,0,0,1,0,0,1,No
3169,26105,37,1,SW,M,298,6,1353452400.0,16,4,0,1,0,1,0,0,2,0,0,0,2,No
3170,26120,36,0,SE,C,125,4,1348696800.0,16,2,0,0,2,0,0,0,0,0,0,0,0,No
3171,26154,44,1,NE,E,62,4,1346882400.0,12,2,0,1,0,0,0,0,0,0,0,0,0,No
3172,26162,43,1,NE,D,170,4,1373320800.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
3173,26167,37,1,SE,B,382,18,1288998000.0,8,6,3,1,0,0,1,0,1,3,0,0,4,No
3175,26200,50,0,NE,I,210,15,1300316400.0,4,4,0,1,2,2,2,0,1,0,0,0,1,No
3176,26203,59,0,NE,Q,315,4,1322175600.0,26,2,0,0,0,1,1,0,2,0,0,0,2,No
3177,26204,59,0,NW,L,199,12,1289170800.0,4,3,1,1,2,3,0,0,0,0,0,0,0,No
3178,26207,39,0,NE,D,249,9,1348524000.0,4,2,1,0,1,0,0,2,1,0,0,0,3,No
3179,26208,21,1,SW,O,116,3,1353625200.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3180,26215,47,0,SW,M,302,7,1309644000.0,16,4,1,0,2,0,0,2,1,0,0,0,3,No
3181,26219,25,1,SW,H,307,4,1320793200.0,24,2,2,0,0,0,0,1,0,0,0,0,1,No
3182,26221,46,0,SW,H,185,12,1269558000.0,12,3,1,0,2,0,1,0,2,0,0,1,3,No
3183,26227,33,1,SW,P,195,2,1327532400.0,28,1,1,0,0,0,0,0,2,0,0,0,2,No
3184,26228,35,0,SE,B,87,3,1305410400.0,32,1,0,0,0,0,1,0,0,0,0,0,0,No
3185,26242,65,0,NE,F,97,2,1326927600.0,28,1,0,0,0,0,1,0,0,0,0,0,0,Yes
3186,26250,17,0,NW,L,275,15,1295478000.0,4,4,1,0,3,0,1,0,0,0,0,0,0,Yes
3187,26255,73,0,SE,R,385,14,1216072800.0,22,3,2,1,3,1,1,0,0,0,0,0,0,No
3188,26259,20,0,SW,M,173,6,1337119200.0,16,3,2,0,0,1,0,0,0,0,0,0,0,No
3189,26260,74,0,NE,I,74,4,1351810800.0,18,3,1,0,0,0,0,2,0,0,0,0,2,Yes
3190,26266,64,1,NE,E,242,13,1237071600.0,10,2,0,0,3,1,3,1,0,0,0,0,1,No
3191,26267,63,1,NE,K,83,7,1316383200.0,6,2,1,1,0,1,0,1,1,0,0,0,2,Yes
3192,26271,12,0,NE,F,84,5,1363215600.0,8,3,0,0,0,0,0,3,0,0,0,0,3,No
3194,26274,20,0,SW,G,138,12,1258844400.0,10,4,2,1,1,0,2,0,0,0,0,0,0,No
3195,26288,61,1,NE,D,399,10,1205708400.0,36,3,0,0,2,1,1,0,0,0,0,0,0,No
3196,26290,39,0,NE,K,158,5,1338156000.0,8,2,0,1,0,0,1,0,0,0,0,0,0,No
3197,26295,39,0,NE,I,155,13,1206054000.0,32,6,3,0,4,0,0,0,0,0,0,0,0,No
3198,26344,59,0,NE,I,127,2,1351897200.0,16,0,0,0,0,0,0,0,0,0,0,0,0,No
3199,26347,57,1,SW,M,209,10,1309471200.0,12,2,1,0,2,0,1,0,1,1,0,0,2,No
3200,26348,51,1,SW,G,100,2,1337551200.0,24,1,0,0,0,0,0,0,0,0,0,0,0,No
3201,26362,61,0,SW,H,157,3,1367532000.0,8,1,0,0,0,0,0,0,0,0,0,0,0,No
3203,26378,49,0,SW,O,444,14,1305583200.0,8,3,3,0,1,2,0,0,1,0,0,0,1,No
3204,26389,59,0,NE,E,298,5,1374184800.0,10,4,0,0,0,0,0,1,2,0,0,0,3,No
3205,26418,63,0,SW,M,78,5,1347660000.0,8,2,0,0,1,0,0,1,0,0,0,0,1,No
3206,26422,47,0,NE,F,327,5,1343426400.0,16,3,0,0,0,2,0,1,1,1,0,1,4,No
3207,26430,64,0,NE,K,219,4,1309471200.0,28,2,0,0,0,2,0,1,0,0,0,0,1,No
3208,26460,52,0,SW,N,232,4,1321830000.0,30,3,1,0,0,0,0,0,0,0,0,0,0,No
3209,26468,55,0,NE,J,187,10,1322348400.0,8,0,1,1,1,1,0,0,1,0,1,0,2,No
3210,26475,51,0,NE,J,156,15,1253570400.0,30,5,1,0,4,2,1,1,0,0,1,1,3,No
3211,26479,52,1,NE,K,374,10,1278367200.0,20,4,1,2,1,0,1,0,3,0,0,0,3,No
3212,26482,33,1,SW,H,350,7,1336946400.0,4,2,1,0,0,0,0,0,0,0,0,0,0,No
3213,26484,30,0,NE,I,49,1,1389222000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,Yes
3214,26492,37,1,SW,M,101,3,1378159200.0,2,1,0,0,0,0,0,0,0,0,0,0,0,No
3215,26493,67,0,NE,E,274,4,1299884400.0,30,2,1,0,0,0,1,0,1,0,0,0,1,No
3216,26499,65,0,SE,A,93,5,1332198000.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3217,26500,53,0,NE,Q,303,5,1326582000.0,22,3,0,1,0,0,0,1,0,0,0,0,1,No
3218,26506,18,0,NE,F,206,5,1263510000.0,36,2,0,0,1,1,0,0,1,0,0,0,1,No
3219,26516,21,0,NE,F,39,3,1373839200.0,8,1,0,0,0,0,0,1,0,1,0,0,2,No
3220,26520,66,0,SW,O,227,12,1294700400.0,6,3,2,0,2,0,0,1,0,0,0,0,1,No
3221,26522,39,0,SE,R,169,1,1327532400.0,28,0,0,1,0,0,0,1,0,0,0,0,1,No
3223,26530,23,0,NE,Q,208,11,1332370800.0,14,5,0,1,1,0,3,0,0,0,0,0,0,No
3224,26547,55,0,NE,K,142,7,1378850400.0,4,5,0,0,0,0,0,0,4,0,0,0,4,No
3225,26557,62,1,SW,P,128,2,1374444000.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3226,26571,60,0,SE,R,163,6,1327359600.0,28,5,0,0,1,0,0,0,3,0,0,0,3,No
3227,26572,15,1,NE,D,237,4,1357945200.0,16,3,0,0,0,0,0,0,0,0,0,0,0,No
3228,26587,32,0,SE,A,210,5,1348783200.0,16,3,0,0,2,0,0,0,1,0,0,0,1,No
3229,26590,36,0,NE,D,191,13,1267830000.0,16,4,3,1,0,0,0,1,1,0,0,0,2,No
3230,26592,15,0,NE,I,294,1,1367791200.0,12,0,0,0,0,0,0,0,0,0,0,0,0,No
3231,26622,62,0,SW,G,290,3,1357945200.0,16,2,0,0,1,0,0,0,0,0,0,0,0,No
3232,26623,25,0,SE,R,92,4,1352156400.0,14,2,0,1,1,0,0,1,0,0,0,0,1,No
3233,26628,32,0,SW,G,300,5,1357686000.0,10,3,0,0,1,0,0,1,0,0,0,0,1,No
3234,26633,59,1,SW,G,335,4,1321657200.0,24,1,1,0,0,1,1,0,1,0,0,0,1,No
3235,26636,31,0,SE,A,169,3,1357167600.0,16,2,1,0,0,0,0,0,0,0,0,0,0,No
3236,26648,25,1,SW,M,308,1,1395356400.0,2,0,0,0,0,0,0,0,0,0,0,0,0,No
3237,26664,22,1,SW,M,71,2,1385334000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,No
3238,26672,62,0,NE,Q,265,4,1358895600.0,10,2,0,0,0,0,1,1,0,0,0,0,1,No
3239,26674,31,0,NE,S,235,2,1384729200.0,6,1,0,0,0,0,0,0,0,0,0,0,0,No
3240,26677,30,1,NE,S,229,1,1394578800.0,2,0,0,0,0,0,0,0,0,0,0,0,0,No
3242,26685,59,1,NW,L,124,7,1348783200.0,16,5,0,0,2,0,0,0,0,0,0,0,0,No
3243,26690,30,0,NE,K,158,5,1336687200.0,6,2,1,0,0,0,0,0,0,0,0,0,0,No
3244,26696,66,1,SW,G,312,16,1157839200.0,24,4,2,0,1,2,3,0,1,0,1,0,2,No
3245,26701,12,0,NE,Q,125,4,1348264800.0,14,2,0,0,1,1,0,0,0,0,0,0,0,No
3246,26717,36,0,SW,O,126,7,1288652400.0,12,1,0,0,1,2,1,0,0,0,0,0,0,Yes
3247,26722,69,0,SE,R,288,10,1320793200.0,2,4,0,0,2,0,0,0,0,0,0,0,0,No
3248,26734,20,0,SE,C,287,4,1379023200.0,2,2,0,0,0,0,0,0,0,0,0,0,0,No
3249,26749,27,1,NE,D,160,5,1341784800.0,14,3,1,0,0,1,0,0,1,0,0,0,1,No
3250,26751,62,1,SW,P,138,2,1358377200.0,16,1,0,1,0,0,0,0,0,0,0,0,0,No
3251,26762,81,0,SW,M,68,3,1346796000.0,14,1,0,0,0,1,1,0,0,0,0,0,0,No
3253,26777,41,1,SW,M,178,4,1315519200.0,28,2,1,0,1,0,0,0,0,1,0,1,2,No
3254,26782,56,1,NE,F,257,14,1320620400.0,4,3,0,2,2,0,1,0,0,0,0,0,0,No
3255,26787,48,0,SW,P,102,11,1305237600.0,12,5,1,1,3,0,0,0,0,0,0,0,0,No
3256,26789,55,1,SE,C,46,5,1327273200.0,28,4,0,0,1,0,0,1,0,1,0,0,2,No
3257,26807,23,0,SW,O,260,6,1348524000.0,16,4,2,0,0,0,0,1,0,0,0,0,1,No
3258,26834,60,0,NE,I,353,17,1264633200.0,16,6,2,0,2,3,1,0,1,1,0,0,2,No
3259,26840,56,0,NW,L,279,2,1374703200.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3260,26842,50,0,NE,D,320,15,1252101600.0,16,4,5,0,2,0,1,0,0,1,0,1,2,No
3261,26847,70,1,SW,H,148,4,1393714800.0,2,3,0,0,0,0,0,1,0,0,0,0,1,No
3262,26855,50,1,SW,O,201,14,1200524400.0,22,4,1,1,1,2,0,1,0,0,0,0,1,No
3263,26860,20,0,NE,D,102,3,1306533600.0,36,2,0,0,0,0,0,0,0,0,0,0,0,No
3264,26861,84,0,SW,G,52,5,1384902000.0,4,3,0,0,0,0,0,0,0,0,0,0,0,No
3265,26897,69,0,NE,D,139,3,1352156400.0,10,1,1,0,0,0,0,0,0,0,0,0,0,No
3266,26905,31,0,NE,Q,270,15,1220220000.0,4,4,1,0,2,1,0,0,0,0,0,0,0,No
3267,26906,37,0,SW,O,364,14,1179871200.0,30,4,2,4,3,1,0,0,0,0,0,0,0,No
3268,26910,61,0,NE,E,139,5,1289257200.0,32,2,1,0,1,0,1,0,0,0,0,0,0,No
3269,26942,33,0,SW,P,89,7,1358636400.0,4,2,0,1,0,0,0,0,0,0,0,0,0,No
3271,26975,19,0,SW,H,408,11,1293922800.0,6,3,1,1,1,0,0,0,1,0,0,0,1,No
3272,26980,60,0,SE,C,190,4,1357167600.0,8,2,1,0,0,0,0,0,0,0,0,0,0,No
3273,26982,29,0,SE,R,260,5,1315778400.0,26,3,0,0,1,0,0,0,0,0,0,0,0,No
3274,26990,42,1,SW,H,77,3,1367791200.0,6,1,0,0,0,0,0,0,0,0,0,0,0,No
3275,27004,58,1,SW,N,78,3,1373580000.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
3276,27009,29,1,NE,I,154,5,1295218800.0,34,3,2,0,0,0,0,0,3,1,0,0,4,No
3277,27010,42,0,NE,I,141,8,1336600800.0,16,5,1,0,2,0,0,0,0,0,0,0,0,No
3278,27018,41,0,SW,M,277,3,1369432800.0,12,2,0,0,0,0,0,0,0,0,0,0,0,No
3279,27021,42,1,SW,O,293,6,1358809200.0,12,4,1,0,0,0,0,1,1,0,0,0,2,No
3281,27059,49,1,NE,S,121,8,1274047200.0,36,4,1,0,0,2,0,1,0,0,0,0,1,No
3282,27065,52,0,NE,J,193,5,1347055200.0,16,3,1,0,1,0,0,0,0,0,0,0,0,No
3283,27081,23,1,NW,L,75,8,1231110000.0,36,3,1,0,2,0,0,0,1,0,0,0,1,No
3284,27086,23,1,SE,C,309,3,1306533600.0,36,2,0,0,0,1,0,0,1,0,0,0,1,No
3285,27101,40,1,SW,P,180,14,1288652400.0,22,5,4,1,1,0,2,0,0,0,0,0,0,No
3286,27106,60,0,SW,G,106,7,1363388400.0,12,5,1,0,0,0,0,0,0,0,0,0,0,No
3287,27112,36,0,SW,M,286,6,1362956400.0,10,4,1,0,0,0,0,0,2,0,0,0,2,No
3288,27115,43,0,NE,K,125,3,1390431600.0,4,2,0,0,0,0,0,1,0,0,0,0,1,No
3290,27135,37,0,NW,L,54,4,1374703200.0,4,2,0,0,0,0,0,0,0,0,0,0,0,No
3291,27150,28,1,NE,J,36,2,1357081200.0,16,1,1,0,0,0,0,0,0,0,0,0,0,No
3292,27154,50,0,NE,I,146,9,1306101600.0,16,2,2,0,1,2,1,0,0,0,0,0,0,No
3293,27158,20,0,NE,S,162,12,1306274400.0,2,4,1,1,2,0,0,0,1,0,0,0,1,No
3294,27161,33,0,NE,K,109,4,1326236400.0,28,3,0,0,1,0,0,0,0,1,0,0,1,No
3295,27174,64,1,SW,H,147,3,1390086000.0,4,2,0,0,0,0,0,0,1,0,0,0,1,No
3296,27190,30,0,NE,I,167,5,1336428000.0,14,2,0,1,1,0,0,0,0,0,0,0,0,No
3297,27207,58,0,NE,F,109,1,1362610800.0,14,0,0,0,0,0,0,0,0,0,0,0,0,No
3298,27213,50,0,NE,K,128,2,1369260000.0,12,1,0,0,0,0,0,1,0,0,0,0,1,Yes
3299,27225,60,0,NE,E,170,14,1269385200.0,14,4,2,0,2,2,1,0,0,0,0,0,0,No
3300,27254,50,1,NE,J,235,3,1357599600.0,16,2,0,0,0,1,0,0,1,0,0,0,1,Yes
3301,27257,50,0,SE,C,450,17,1315087200.0,2,5,3,1,1,0,1,0,1,0,1,0,2,No
3302,27261,61,1,SE,R,90,7,1315087200.0,14,3,0,0,2,1,0,0,0,0,0,0,0,No
3304,27269,21,0,SW,M,257,4,1322434800.0,30,3,1,0,0,0,0,0,0,0,0,0,0,No
3305,27271,61,1,NW,L,216,4,1341093600.0,16,2,1,0,0,0,1,0,0,0,0,0,0,No
3306,27273,52,0,NE,Q,170,4,1295564400.0,34,2,0,0,0,1,0,0,0,0,0,0,0,Yes
3307,27274,41,1,SE,A,240,3,1384470000.0,4,1,0,0,0,0,0,1,0,0,0,0,1,No
3308,27278,51,0,NE,K,280,15,1179784800.0,34,5,0,0,2,1,3,1,1,0,0,0,2,No
3309,27284,56,0,SE,A,138,2,1357081200.0,16,1,0,0,0,1,0,1,0,0,0,0,1,No
3310,27289,18,0,SW,M,348,14,1242943200.0,14,4,1,0,4,3,0,2,0,0,0,1,3,No
3311,27298,19,0,NE,F,288,14,1273788000.0,10,3,3,1,1,1,1,2,0,0,0,0,2,Yes
3312,27302,53,1,SW,G,288,4,1309816800.0,28,2,0,0,0,1,0,0,0,1,0,0,1,No
3313,27307,33,0,SE,B,387,10,1332025200.0,8,3,0,2,3,0,0,0,2,0,0,0,2,No
3314,27310,26,0,SW,O,357,17,1210888800.0,8,5,2,0,3,1,0,0,1,1,1,1,4,No
3315,27311,48,0,NE,E,118,2,1374616800.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3316,27316,46,0,NE,S,258,2,1364252400.0,14,1,0,0,1,0,0,0,2,0,0,0,2,No
3317,27338,31,1,NE,K,156,3,1374616800.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
3318,27341,53,1,NE,J,225,5,1358204400.0,16,4,0,0,1,0,0,3,0,0,0,0,3,No
3319,27359,15,1,SE,R,57,2,1384470000.0,6,1,0,0,0,0,0,0,0,0,0,0,0,No
3320,27377,55,1,NE,E,281,3,1362870000.0,6,1,1,0,0,0,0,0,0,0,0,0,0,No
3321,27385,58,1,SE,R,149,3,1362697200.0,14,2,0,0,0,0,1,0,1,0,0,0,1,No
3322,27386,62,1,SE,R,238,14,1184796000.0,30,4,1,1,4,1,0,0,0,0,0,0,0,No
3323,27388,40,0,SE,B,58,2,1367359200.0,12,1,0,0,0,0,0,0,0,2,0,0,2,No
3324,27401,22,0,SW,N,61,4,1363042800.0,10,2,0,0,0,0,1,0,1,0,0,0,1,No
3325,27405,32,0,NE,K,132,4,1358290800.0,10,2,0,1,0,0,0,0,1,0,0,0,1,No
3326,27406,54,0,SW,N,355,8,1316296800.0,16,3,0,1,2,1,1,0,1,0,0,0,1,No
3327,27408,55,0,NE,I,109,4,1352242800.0,16,2,0,0,1,0,1,0,0,0,0,0,0,No
3328,27409,66,0,SW,O,66,2,1347400800.0,20,1,0,0,0,0,0,0,0,0,0,0,0,No
3329,27424,56,0,SW,G,282,2,1332025200.0,26,1,0,0,0,1,0,0,1,0,0,0,1,No
3330,27429,28,1,NE,S,259,1,1368828000.0,12,0,0,0,0,0,0,0,0,0,0,0,0,No
3331,27450,74,0,SW,N,293,15,1315432800.0,6,3,1,1,1,0,2,0,1,0,0,0,1,No
3333,27477,60,1,SW,M,442,15,1241733600.0,14,5,6,0,1,2,0,0,1,0,0,1,2,No
3334,27491,66,1,NE,Q,235,3,1373493600.0,4,1,0,0,0,0,0,0,1,0,0,0,1,Yes
3335,27500,55,0,SW,H,300,3,1362956400.0,10,1,0,0,0,0,0,0,0,0,0,0,0,No
3336,27511,34,0,NE,D,277,16,1210456800.0,14,6,2,0,5,1,1,0,0,0,0,1,1,No
3337,27518,26,1,SE,R,290,9,1274565600.0,18,3,2,1,2,0,0,0,0,0,0,0,0,No
3338,27520,38,1,SE,R,217,3,1358118000.0,14,1,1,0,1,0,0,1,0,0,0,0,1,No
3339,27530,14,0,SW,O,230,10,1311285600.0,10,4,0,1,2,0,0,0,1,0,0,0,1,No
3340,27546,50,0,SW,G,86,5,1341957600.0,16,3,1,0,0,0,0,0,0,0,0,0,0,No
3341,27555,61,1,SW,H,395,15,1254088800.0,34,5,4,0,1,0,1,0,0,0,0,0,0,No
3343,27588,26,0,NE,J,80,5,1357167600.0,10,3,0,0,0,1,0,0,0,0,0,0,0,No
3344,27593,61,0,NE,Q,299,9,1327359600.0,12,2,0,0,1,2,1,0,0,0,0,0,0,No
3345,27603,74,0,SW,M,227,4,1353279600.0,14,2,0,0,0,1,0,0,0,0,0,0,0,No
3346,27608,21,1,NE,K,46,3,1374012000.0,10,2,0,0,0,0,0,0,0,0,0,0,0,No
